,Actor_0,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,Actor_6,Actor_7,Actor_8,Actor_9,Budget,Directors,Gross,IMDb Rating,Meta Score,Num Votes,Opening Weekend,Oscar Nominations,Oscar Wins,Other Nominations,Other Wins,Release Date,Runtime (mins),Title,Year,Genre: Short,Genre:  Comedy,Genre: Fantasy,Genre: Film-Noir,Genre: War,Genre: Musical,Genre:  Sport,Genre: Biography,Genre: Action,Genre:  Fantasy,Genre:  Animation,Genre:  Biography,Genre: Mystery,Genre:  Musical,Genre:  Romance,Genre: Thriller,Genre:  Film-Noir,Genre:  History,Genre: Western,Genre: Drama,Genre: Sci-Fi,Genre:  Horror,Genre: Romance,Genre: Adventure,Genre:  Family,Genre:  Sci-Fi,Genre: Animation,Genre:  Music,Genre: Music,Genre: History,Genre:  Mystery,Genre:  Thriller,Genre: Comedy,Genre:  Crime,Genre: Horror,Genre:  Drama,Genre:  War,Genre:  Western,Genre:  Adventure,Genre: Family,Genre:  Action,Genre: Crime,Content Rating: PASSED,Content Rating: TV-MA,Content Rating: X,Content Rating: NC-17,Content Rating: TV-14,Content Rating: M,Content Rating: GP,Content Rating: TV-PG,Content Rating: PG,Content Rating: PG-13,Content Rating: G,Content Rating: NR,Content Rating: APPROVED,Content Rating: UNRATED,Content Rating: M/PG,Content Rating: TV-13,Content Rating: NOT RATED,Content Rating: TV-G,Content Rating: R
7203,John Landis,Ron Koslow,Jeff Goldblum,Michelle Pfeiffer,Stacey Pickren,Jeff Goldblum,Michelle Pfeiffer,Stacey Pickren,Carmen Argenziano,Andrew Marton,,John Landis,7562164.0,6.5,nan,8698,,0,0,0,1,1985-02-22,115.0,Into the Night,1985-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7204,Eduardo Sánchez,Jamie Nash,Eduardo Sánchez,Gretchen Lodge,Johnny Lewis,Alexandra Holden,Gretchen Lodge,Johnny Lewis,Alexandra Holden,Field Blauvelt,1000000.0,Eduardo S�nchez,,5.3,50.0,8428,,0,0,5,1,2011-09-14,99.0,Lovely Molly,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7205,David E. Talbert,David E. Talbert,Ice Cube,Katt Williams,Tracy Morgan,Ice Cube,Katt Williams,Tracy Morgan,Loretta Devine,Michael Beach,,David E. Talbert,37931869.0,4.4,41.0,8370,,0,0,0,0,2008-01-11,96.0,First Sunday,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7206,Sally Potter,Sally Potter,Elle Fanning,Alice Englert,Annette Bening,Christina Hendricks,Jodhi May,Alessandro Nivola,Luke Cloud,Poppy Bloor,,Sally Potter,1005700.0,6.3,69.0,8916,,0,0,8,4,2012-08-31,90.0,Ginger & Rosa,2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7207,John M. Stahl,Jo Swerling,Ben Ames Williams,Gene Tierney,Cornel Wilde,Jeanne Crain,Gene Tierney,Cornel Wilde,Jeanne Crain,Vincent Price,,John M. Stahl,,7.8,nan,8851,,0,1,4,0,1945-12-25,110.0,Leave Her to Heaven,1945-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7208,George A. Romero,Michael Stewart,George A. Romero,Jason Beghe,John Pankow,Kate McNeil,Jason Beghe,John Pankow,Kate McNeil,Joyce Van Patten,7000000.0,George A. Romero,5344577.0,6.2,71.0,8810,,0,0,1,7,1988-07-29,113.0,Monkey Shines,1988-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7209,Susanne Bier,Anders Thomas Jensen,Sonja Richter,Nikolaj Lie Kaas,Mads Mikkelsen,Mads Mikkelsen,Sonja Richter,Nikolaj Lie Kaas,Paprika Steen,Stine Bjerregaard,,Susanne Bier,122308.0,7.6,77.0,8567,,0,0,12,12,2002-08-23,113.0,Elsker dig for evigt,2002-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7210,Philippe Le Guay,Philippe Le Guay,Jérôme Tonnerre,Fabrice Luchini,Sandrine Kiberlain,Natalia Verbeke,Fabrice Luchini,Sandrine Kiberlain,Natalia Verbeke,Carmen Maura,,Philippe Le Guay,719601.0,7.1,52.0,8570,,0,0,3,2,2010-10-23,102.0,Les femmes du 6e �tage,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7211,John Murlowski,Jonathan Bond,Fred Mata,Hulk Hogan,Don Stark,Robin Curtis,Hulk Hogan,Don Stark,Robin Curtis,Garrett Morris,,John Murlowski,220198.0,2.4,nan,8148,,0,0,0,0,1996-11-08,97.0,Santa with Muscles,1996-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7212,Jean Girault,Richard Balducci,Jacques Vilfrid,Louis de Funès,Geneviève Grad,Michel Galabru,Louis de Funès,Geneviève Grad,Michel Galabru,Daniel Cauchy,,Jean Girault,,7.2,nan,8940,,0,0,0,0,1964-09-09,90.0,Le gendarme de Saint-Tropez,1964-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7213,Robert Houston,Kenji Misumi,Robert Houston,Kazuo Koike,Tomisaburô Wakayama,Kayo Matsuo,Minoru Ôki,Tomisaburô Wakayama,Kayo Matsuo,Minoru Ôki,,Kenji Misumi Robert Houston,,7.4,nan,8433,,0,0,0,0,1980-11-11,85.0,Shogun Assassin,1980-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7214,Alberto Cavalcanti,Charles Crichton,H.G. Wells,E.F. Benson,Mervyn Johns,Michael Redgrave,Roland Culver,Mervyn Johns,Roland Culver,Mary Merrall,,Charles Crichton Basil Dearden Robert Hamer Alberto Cavalcanti,,7.7,nan,8743,,0,0,1,1,1945-09-04,103.0,Dead of Night,1945-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7215,Agnès Varda,Agnès Varda,Corinne Marchand,Antoine Bourseiller,Dominique Davray,Corinne Marchand,Antoine Bourseiller,Dominique Davray,Dorothée Blanck,Michel Legrand,,Agn�s Varda,,8.0,nan,9461,,0,0,1,1,1962-04-11,90.0,Cl�o de 5 � 7,1962-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7216,Pedro Almodóvar,Pedro Almodóvar,Marisa Paredes,Juan Echanove,Carme Elias,Marisa Paredes,Juan Echanove,Carme Elias,Rossy de Palma,Chus Lampreave,,Pedro Almod�var,1162000.0,7.1,75.0,8585,,0,0,12,5,1995-09-22,103.0,La flor de mi secreto,1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7217,Richard Lester,George MacDonald Fraser,Alexandre Dumas,Michael York,Raquel Welch,Oliver Reed,Oliver Reed,Raquel Welch,Richard Chamberlain,Michael York,,Richard Lester,,7.1,nan,8479,,1,0,1,1,1974-10-31,108.0,The Four Musketeers,1974-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7218,Adrian Edmondson,Adrian Edmondson,Rik Mayall,Rik Mayall,Adrian Edmondson,Bill Nighy,Rik Mayall,Adrian Edmondson,Bill Nighy,Kate Ashfield,,Adrian Edmondson,,6.1,nan,8254,420217.92069934437,0,0,0,0,1999-12-03,89.0,Guest House Paradiso,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7219,Malcolm D. Lee,Robert Ramsey,Matthew Stone,Samuel L. Jackson,Bernie Mac,Sharon Leal,Samuel L. Jackson,Bernie Mac,Sharon Leal,Adam Herschman,,Malcolm D. Lee,12081447.0,6.5,49.0,8323,,0,0,3,0,2008-11-07,100.0,Soul Men,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7220,Dagur Kári,Dagur Kári,Tómas Lemarquis,Þröstur Leó Gunnarsson,Elín Hansdóttir,Tómas Lemarquis,Þröstur Leó Gunnarsson,Elín Hansdóttir,Anna Friðriksdóttir,Hjalti Rögnvaldsson,1016166.2817551963,Dagur K�ri,60135.0,7.4,68.0,8334,,0,0,14,20,2003-01-24,93.0,N�i albin�i,2003-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7221,Ken Loach,Jim Allen,Ian Hart,Rosana Pastor,Icíar Bollaín,Ian Hart,Rosana Pastor,Icíar Bollaín,Tom Gilroy,Marc Martínez,1561036.5282547611,Ken Loach,230187.0,7.6,nan,8669,,0,0,4,8,1995-04-07,109.0,Land and Freedom,1995-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7222,Alice Wu,Alice Wu,Joan Chen,Michelle Krusiec,Lynn Chen,Michelle Krusiec,Joan Chen,Lynn Chen,Jin Wang,Guang Lan Koh,,Alice Wu,1186323.0,7.5,65.0,8428,,0,0,3,3,2004-09-12,91.0,Saving Face,2004-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7223,Paul Verhoeven,Gerard Soeteman,Jan Wolkers,Monique van de Ven,Rutger Hauer,Tonny Huurdeman,Monique van de Ven,Rutger Hauer,Tonny Huurdeman,Wim van den Brink,,Paul Verhoeven,,7.2,nan,8517,,1,0,0,1,1973-02-22,108.0,Turks fruit,1973-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7224,Jeremiah S. Chechik,Tim Sandlin,Megan Martin,Ryan Kwanten,Kristen Hager,Maria Menounos,Ryan Kwanten,Kristen Hager,Maria Menounos,Jamani,,Jeremiah S. Chechik,2022.0,6.2,30.0,8575,,0,0,1,2,2013-09-12,97.0,The Right Kind of Wrong,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7225,Bob Rafelson,Nick Villiers,Bob Rafelson,Jack Nicholson,Michael Caine,Stephen Dorff,Jack Nicholson,Stephen Dorff,Jennifer Lopez,Judy Davis,22000000.0,Bob Rafelson,1075288.0,6.1,nan,8260,,0,0,1,1,1996-09-19,101.0,Blood and Wine,1996-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7226,Johnny Depp,Gregory McDonald,Paul McCudden,Johnny Depp,Marlon Brando,Marshall Bell,Johnny Depp,Marlon Brando,Marshall Bell,Elpidia Carrillo,,Johnny Depp,,6.4,nan,8316,,0,0,3,0,1997-05-10,123.0,The Brave,1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7227,Stewart Raffill,Stewart Raffill,Stanford Sherman,Robert Urich,Mary Crosby,Michael D. Roberts,Robert Urich,Mary Crosby,Michael D. Roberts,Anjelica Huston,9000000.0,Stewart Raffill,14255801.0,5.7,nan,8529,,0,0,0,0,1984-03-16,91.0,The Ice Pirates,1984-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7228,Pier Paolo Pasolini,Pier Paolo Pasolini,Enrique Irazoqui,Margherita Caruso,Susanna Pasolini,Enrique Irazoqui,Margherita Caruso,Susanna Pasolini,Marcello Morante,Mario Socrate,,Pier Paolo Pasolini,,7.9,nan,8735,,3,0,5,7,1964-09-04,137.0,Il vangelo secondo Matteo,1964-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7229,Julio DePietro,Julio DePietro,Alexis Bledel,Scott Porter,Bryan Greenberg,Alexis Bledel,Anna Chlumsky,Colin Egglesfield,Andrew McCarthy,Scott Porter,8000000.0,Julio DePietro,100503.0,5.9,47.0,8394,,0,0,0,0,2009-04-26,90.0,The Good Guy,2009-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7230,Camillo Teti,Bozenna Intrator,Jymn Magon,Lisa Russo,Mark Thompson-Ashworth,Gisella Mathews,Lisa Russo,Mark Thompson-Ashworth,Gisella Mathews,Silva Belton,,Camillo Teti,,2.2,nan,8605,,0,0,0,0,2000-09-15,90.0,Titanic - La leggenda continua,2000-01-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7231,Jamie Bradshaw,Alexander Dulerayn,Jamie Bradshaw,Alexander Dulerayn,Ed Stoppard,Leelee Sobieski,Jeffrey Tambor,Ed Stoppard,Leelee Sobieski,Jeffrey Tambor,,Alexander Dulerayn Jamie Bradshaw,353468.0,4.7,20.0,8193,,0,0,0,0,2012-09-07,106.0,Branded,2012-01-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7232,Vincente Minnelli,Frances Goodrich,Albert Hackett,Spencer Tracy,Joan Bennett,Elizabeth Taylor,Spencer Tracy,Joan Bennett,Elizabeth Taylor,Don Taylor,,Vincente Minnelli,,7.2,nan,8522,,3,0,1,0,1950-05-18,92.0,Father of the Bride,1950-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7233,Colin Higgins,Larry L. King,Peter Masterson,Burt Reynolds,Dolly Parton,Dom DeLuise,Burt Reynolds,Dolly Parton,Dom DeLuise,Charles Durning,35000000.0,Colin Higgins,69701637.0,5.8,nan,8363,,1,0,2,0,1982-07-23,114.0,The Best Little Whorehouse in Texas,1982-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7234,M.J. Bassett,Dario Poloni,Sean Pertwee,Alex Reid,Toby Kebbell,Sean Pertwee,Alex Reid,Toby Kebbell,Stephen Wight,Luke Neal,,M.J. Bassett,,6.2,nan,8258,,0,0,0,0,2006-03-19,93.0,Wilderness,2006-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7235,Bille August,Martin Andersen Nexø,Bille August,Pelle Hvenegaard,Max von Sydow,Erik Paaske,Pelle Hvenegaard,Max von Sydow,Erik Paaske,Björn Granath,,Bille August,2053931.0,7.9,nan,8570,,0,1,7,21,1987-12-25,157.0,Pelle erobreren,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7236,Srdjan Dragojevic,Srdjan Dragojevic,Dusan Pekic,Milan Maric,Dragan Bjelogrlic,Dusan Pekic,Milan Maric,Dragan Bjelogrlic,Branka Katic,Predrag 'Miki' Manojlovic,,Srdjan Dragojevic,,8.1,nan,8567,,0,0,0,2,1998-05-15,103.0,Rane,1998-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7237,Craig McCracken,Charlie Bean,Lauren Faust,Cathy Cavadini,Tara Strong,Elizabeth Daily,Cathy Cavadini,Tara Strong,Elizabeth Daily,Roger Jackson,11000000.0,Craig McCracken,11411644.0,6.5,65.0,8319,,0,0,0,0,2002-06-22,73.0,The Powerpuff Girls Movie,2002-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7238,Otto Preminger,Jean Negulesco,Frank Fenton,Louis Lantz,Robert Mitchum,Marilyn Monroe,Rory Calhoun,Robert Mitchum,Marilyn Monroe,Rory Calhoun,2195000.0,Otto Preminger Jean Negulesco,,6.7,nan,8625,,0,0,0,0,1954-04-29,91.0,River of No Return,1954-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7239,Anthony Mann,Sam Rolfe,Harold Jack Bloom,James Stewart,Janet Leigh,Robert Ryan,James Stewart,Janet Leigh,Robert Ryan,Ralph Meeker,1261000.0,Anthony Mann,3850000.0,7.4,nan,8448,,1,0,0,1,1953-01-30,91.0,The Naked Spur,1953-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,George Marshall,Felix Jackson,Gertrude Purcell,Marlene Dietrich,James Stewart,Mischa Auer,Marlene Dietrich,James Stewart,Mischa Auer,Charles Winninger,,George Marshall,1600000.0,7.7,nan,8507,,0,0,0,1,1939-11-29,94.0,Destry Rides Again,1939-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7241,Woo-Ping Yuen,David B. Baron,Jack Maeby,Jet Li,Michelle Yeoh,Siu-Ho Chin,Jet Li,Michelle Yeoh,Siu-Ho Chin,Fennie Yuen,,Woo-Ping Yuen,,7.3,nan,8364,,0,0,2,0,1993-11-18,96.0,Tai ji: Zhang San Feng,1993-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7242,Martin Ritt,Irving Ravetch,Harriet Frank Jr.,Sally Field,Beau Bridges,Ron Leibman,Sally Field,Beau Bridges,Ron Leibman,Pat Hingle,,Martin Ritt,22228000.0,7.4,61.0,8544,,0,2,6,10,1979-03-02,114.0,Norma Rae,1979-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7243,Billy Wilder,Arthur Conan Doyle,Billy Wilder,Robert Stephens,Christopher Lee,Colin Blakely,Robert Stephens,Colin Blakely,Geneviève Page,Christopher Lee,10000000.0,Billy Wilder,1500000.0,7.2,nan,8525,,0,0,3,0,1970-10-29,125.0,The Private Life of Sherlock Holmes,1970-01-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7244,Robert Benton,Robert Benton,Sally Field,Lindsay Crouse,Ed Harris,Sally Field,Lindsay Crouse,Ed Harris,Amy Madigan,John Malkovich,,Robert Benton,34901614.0,7.3,nan,8637,,0,2,14,11,1984-09-11,111.0,Places in the Heart,1984-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7245,Serdar Akar,Serdar Akar,Önder Çakar,Erkan Can,Haldun Boysan,Yildiray Sahinler,Erkan Can,Haldun Boysan,Yildiray Sahinler,Naci Tasdögen,,Serdar Akar,,8.1,nan,9590,,0,0,2,7,1998-12-04,102.0,Gemide,1998-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7246,Hal Ashby,Robert Towne,Warren Beatty,Warren Beatty,Julie Christie,Goldie Hawn,Warren Beatty,Julie Christie,Goldie Hawn,Lee Grant,,Hal Ashby,60000000.0,6.3,nan,8602,,0,1,10,2,1975-02-11,109.0,Shampoo,1975-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7247,Pino Van Lamsweerde,René Goscinny,Albert Uderzo,Roger Carel,Pierre Tornade,Graham Bushnell,Roger Carel,Pierre Tornade,Graham Bushnell,Pierre Mondy,,Pino Van Lamsweerde,,7.1,nan,8618,,0,0,0,0,1986-12-03,79.0,Ast�rix chez les Bretons,1986-01-01,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7248,Aytaç Agirlar,Aytaç Agirlar,Sezai Paracikoglu,Melike Güner,Sinan Çaliskanoglu,Sezai Paracikoglu,Melike Güner,Sinan Çaliskanoglu,Barbara Lourens,Mehmet Selim Akgul,,Ayta� Agirlar,,6.6,nan,9216,,0,0,0,0,2011-02-11,94.0,Incir Re�eli,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7249,Pedro Almodóvar,Pedro Almodóvar,Pedro Almodóvar,Eusebio Poncela,Carmen Maura,Antonio Banderas,Eusebio Poncela,Carmen Maura,Antonio Banderas,Miguel Molina,,Pedro Almod�var,,7.2,nan,8613,,0,0,3,10,1987-02-07,102.0,La ley del deseo,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7250,Gabor Csupo,Lucy Shuttleworth,Graham Alborough,Ioan Gruffudd,Dakota Blue Richards,Tim Curry,Dakota Blue Richards,Juliet Stevenson,Tim Curry,Tamás Tóth,32000000.0,Gabor Csupo,,6.2,nan,8464,,0,0,0,0,2008-09-06,103.0,The Secret of Moonacre,2008-01-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
