,Actor_0,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,Actor_6,Actor_7,Actor_8,Actor_9,Budget,Directors,Gross,IMDb Rating,Meta Score,Num Votes,Opening Weekend,Oscar Nominations,Oscar Wins,Other Nominations,Other Wins,Release Date,Runtime (mins),Title,Year,Genre: Comedy,Genre:  Music,Genre: Fantasy,Genre:  Western,Genre: Action,Genre: Drama,Genre:  Fantasy,Genre: Musical,Genre:  Comedy,Genre: Mystery,Genre:  Horror,Genre:  Film-Noir,Genre:  Adventure,Genre: Horror,Genre:  Crime,Genre:  Musical,Genre: Romance,Genre:  Sport,Genre: Western,Genre:  Mystery,Genre: Biography,Genre:  Family,Genre:  Drama,Genre:  Thriller,Genre: Animation,Genre:  Action,Genre:  History,Genre:  Romance,Genre:  Sci-Fi,Genre: Film-Noir,Genre: Crime,Genre:  Biography,Genre:  War,Genre: Sci-Fi,Genre: Adventure,Genre: Family,Content Rating: PG-13,Content Rating: APPROVED,Content Rating: PASSED,Content Rating: R,Content Rating: NR,Content Rating: G,Content Rating: UNRATED,Content Rating: GP,Content Rating: NOT RATED,Content Rating: NC-17,Content Rating: PG
1169,Walt Becker,Brad Copeland,Tim Allen,Martin Lawrence,John Travolta,Tim Allen,John Travolta,Martin Lawrence,William H. Macy,Ray Liotta,,Walt Becker,253625427.0,5.9,27.0,105292,,0,0,4,0,2007-02-27,100.0,Wild Hogs,2007-01-01,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1170,John Carney,John Carney,Keira Knightley,Mark Ruffalo,Adam Levine,James Corden,Keira Knightley,Mark Ruffalo,Hailee Steinfeld,Yasiin Bey,8000000.0,John Carney,63464861.0,7.4,62.0,119177,,1,0,16,4,2013-09-07,104.0,Begin Again,2013-01-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1171,Wolfgang Petersen,Wolfgang Petersen,Herman Weigel,Noah Hathaway,Barret Oliver,Tami Stronach,Barret Oliver,Gerald McRaney,Chris Eastman,Darryl Cooksey,27000000.0,Wolfgang Petersen,100000000.0,7.4,46.0,110563,,0,0,7,5,1984-04-06,102.0,Die unendliche Geschichte,1984-01-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1172,Joel Schumacher,John Grisham,Akiva Goldsman,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,Kevin Spacey,40000000.0,Joel Schumacher,152266007.0,7.4,54.0,111044,,0,0,11,7,1996-07-24,149.0,A Time to Kill,1996-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,Hayao Miyazaki,Hayao Miyazaki,Anna Paquin,James Van Der Beek,Cloris Leachman,Anna Paquin,James Van Der Beek,Cloris Leachman,Mark Hamill,Richard Dysart,,Hayao Miyazaki,,8.1,nan,112755,,0,0,0,1,1986-08-02,125.0,Tenk? no shiro Rapyuta,1986-01-01,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1174,Stephen Chow,Stephen Chow,Kan-Cheung Tsang,Stephen Chow,Wah Yuen,Qiu Yuen,Stephen Chow,Xiaogang Feng,Wah Yuen,Zhihua Dong,20000000.0,Stephen Chow,101434304.0,7.8,78.0,108541,3188968.0,0,0,45,23,2004-09-14,99.0,Kung fu,2004-01-01,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,John Patrick Shanley,John Patrick Shanley,John Patrick Shanley,Meryl Streep,Philip Seymour Hoffman,Amy Adams,Meryl Streep,Philip Seymour Hoffman,Amy Adams,Viola Davis,20000000.0,John Patrick Shanley,33422556.0,7.5,68.0,107473,,5,0,88,26,2008-10-30,104.0,Doubt,2008-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,Shane Meadows,Shane Meadows,Thomas Turgoose,Stephen Graham,Jo Hartley,Thomas Turgoose,Stephen Graham,Jo Hartley,Andrew Shim,Vicky McClure,800128.0204832773,Shane Meadows,327919.0,7.7,86.0,105084,110778.25785459006,0,0,15,13,2006-09-12,101.0,This Is England,2006-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1177,Michael Patrick King,Michael Patrick King,Candace Bushnell,Sarah Jessica Parker,Kim Cattrall,Cynthia Nixon,Sarah Jessica Parker,Kim Cattrall,Kristin Davis,Cynthia Nixon,65000000.0,Michael Patrick King,415252786.0,5.6,53.0,105254,,0,0,12,2,2008-05-12,145.0,Sex and the City,2008-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1178,Fritz Lang,Thea von Harbou,Fritz Lang,Peter Lorre,Ellen Widmann,Inge Landgut,Peter Lorre,Ellen Widmann,Inge Landgut,Otto Wernicke,,Fritz Lang,28877.0,8.4,nan,112656,,0,0,0,2,1931-05-11,117.0,M,1931-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1179,Renny Harlin,Duncan Kennedy,Donna Powers,Thomas Jane,Saffron Burrows,Samuel L. Jackson,Thomas Jane,Saffron Burrows,Samuel L. Jackson,Jacqueline McKenzie,60000000.0,Renny Harlin,164648142.0,5.8,54.0,107476,,0,0,4,2,1999-07-26,105.0,Deep Blue Sea,1999-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1180,Kenneth Branagh,Adam Cozad,David Koepp,Chris Pine,Kevin Costner,Keira Knightley,Chris Pine,Keira Knightley,Kevin Costner,Kenneth Branagh,60000000.0,Kenneth Branagh,135511030.0,6.2,57.0,106825,,0,0,2,0,2014-01-15,105.0,Jack Ryan: Shadow Recruit,2014-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1181,Kevin Smith,Kevin Smith,Shannen Doherty,Jeremy London,Jason Lee,Shannen Doherty,Jeremy London,Jason Lee,Claire Forlani,Ben Affleck,6000000.0,Kevin Smith,2122561.0,7.2,41.0,104542,,0,0,0,0,1995-10-20,94.0,Mallrats,1995-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1182,Ron Howard,Cyril Hume,Richard Maibaum,Mel Gibson,Gary Sinise,Rene Russo,Mel Gibson,Rene Russo,Brawley Nolte,Gary Sinise,80000000.0,Ron Howard,309492681.0,6.6,60.0,105909,,0,0,4,3,1996-11-01,121.0,Ransom,1996-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1183,Nick Cassavetes,James Kearns,Denzel Washington,Robert Duvall,Gabriela Oltean,Gabriela Oltean,Denzel Washington,Kimberly Elise,Ron Annabelle,Daniel E. Smith,36000000.0,Nick Cassavetes,102244770.0,7.1,30.0,108089,,0,0,8,2,2002-02-15,116.0,John Q,2002-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1184,Keenen Ivory Wayans,Keenen Ivory Wayans,Shawn Wayans,Marlon Wayans,Shawn Wayans,Busy Philipps,Shawn Wayans,Marlon Wayans,Jaime King,Frankie Faison,37000000.0,Keenen Ivory Wayans,113086475.0,5.5,41.0,109637,,0,0,13,3,2004-06-23,109.0,White Chicks,2004-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1185,Brian Percival,Markus Zusak,Michael Petroni,Sophie Nélisse,Geoffrey Rush,Emily Watson,Roger Allam,Sophie Nélisse,Heike Makatsch,Julian Lehmann,19000000.0,Brian Percival,76586316.0,7.6,53.0,111528,,1,0,14,8,2013-10-03,131.0,The Book Thief,2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,Adam Shankman,Leslie Dixon,John Waters,John Travolta,Queen Latifah,Nikki Blonsky,John Travolta,Michelle Pfeiffer,Christopher Walken,Amanda Bynes,75000000.0,Adam Shankman,202548575.0,6.7,81.0,106077,,0,0,40,21,2007-07-13,117.0,Hairspray,2007-01-01,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1187,Russell Mulcahy,Gregory Widen,Gregory Widen,Christopher Lambert,Sean Connery,Clancy Brown,Christopher Lambert,Roxanne Hart,Clancy Brown,Sean Connery,16000000.0,Russell Mulcahy,12885193.0,7.2,24.0,106382,,0,0,0,0,1986-01-01,116.0,Highlander,1986-01-01,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1188,Wes Craven,Kevin Williamson,Ehren Kruger,David Arquette,Neve Campbell,Courteney Cox,Liev Schreiber,Beth Toussaint,Roger Jackson,Kelly Rutherford,40000000.0,Wes Craven,161830000.0,5.5,56.0,106954,,0,0,5,5,2000-02-03,116.0,Scream 3,2000-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1189,Terry Gilliam,Ehren Kruger,Matt Damon,Heath Ledger,Monica Bellucci,Petr Ratimec,Barbora Lukesová,Anna Rust,Jeremy Robson,Matt Damon,88000000.0,Terry Gilliam,105316267.0,5.9,51.0,105130,,0,0,5,4,2005-08-26,118.0,The Brothers Grimm,2005-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1190,Barry Levinson,Mitch Markowitz,Robin Williams,Forest Whitaker,Tung Thanh Tran,Robin Williams,Forest Whitaker,Tung Thanh Tran,Chintara Sukapatana,Bruno Kirby,13000000.0,Barry Levinson,123922370.0,7.3,67.0,108936,,1,0,3,7,1987-12-23,121.0,Good Morning Vietnam,1987-01-01,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1191,Robert Zemeckis,Clark Gregg,Sarah Kernochan,Harrison Ford,Michelle Pfeiffer,Katharine Towne,Michelle Pfeiffer,Katharine Towne,Miranda Otto,James Remar,100000000.0,Robert Zemeckis,291420351.0,6.6,51.0,104809,,0,0,5,5,2000-07-18,130.0,What Lies Beneath,2000-01-01,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,Stephen Daldry,Lee Hall,Jamie Bell,Julie Walters,Jean Heywood,Jamie Bell,Jean Heywood,Jamie Draven,Gary Lewis,Stuart Wells,5000000.0,Stephen Daldry,109280263.0,7.7,74.0,106068,1037434.5338269942,3,0,65,54,2000-05-19,110.0,Billy Elliot,2000-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1193,P.J. Hogan,Ronald Bass,Julia Roberts,Dermot Mulroney,Cameron Diaz,Julia Roberts,Dermot Mulroney,Cameron Diaz,Rupert Everett,Philip Bosco,46000000.0,P.J. Hogan,172168576.0,6.3,50.0,108304,,1,0,22,12,1997-06-20,105.0,My Best Friend's Wedding,1997-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,Steve Box,Nick Park,Steve Box,Nick Park,Peter Sallis,Helena Bonham Carter,Ralph Fiennes,Peter Sallis,Ralph Fiennes,Helena Bonham Carter,30000000.0,Nick Park Steve Box,192610372.0,7.5,87.0,107473,4005875.0,0,1,25,38,2005-09-04,85.0,The Curse of the Were-Rabbit,2005-01-01,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1195,David Lynch,David Lynch,Barry Gifford,Bill Pullman,Patricia Arquette,John Roselius,Bill Pullman,Patricia Arquette,John Roselius,Louis Eppolito,15000000.0,David Lynch,3796699.0,7.6,52.0,109718,,0,0,2,1,1997-01-15,134.0,Lost Highway,1997-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1196,Elizabeth Banks,Kay Cannon,Mickey Rapkin,Anna Kendrick,Rebel Wilson,Hailee Steinfeld,Anna Kendrick,Rebel Wilson,Hailee Steinfeld,Brittany Snow,29000000.0,Elizabeth Banks,287506194.0,6.4,63.0,117134,,0,0,16,9,2015-04-20,115.0,Pitch Perfect 2,2015-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,Robert De Niro,Chazz Palminteri,Chazz Palminteri,Robert De Niro,Chazz Palminteri,Lillo Brancato,Robert De Niro,Chazz Palminteri,Lillo Brancato,Francis Capra,22000000.0,Robert De Niro,17266971.0,7.8,80.0,108105,,0,0,3,1,1993-09-09,121.0,A Bronx Tale,1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1198,Stanley Kubrick,Dalton Trumbo,Howard Fast,Kirk Douglas,Laurence Olivier,Jean Simmons,Kirk Douglas,Laurence Olivier,Jean Simmons,Charles Laughton,12000000.0,Stanley Kubrick,60000000.0,7.9,87.0,106423,,0,4,11,7,1960-10-06,197.0,Spartacus,1960-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1199,Mark Romanek,Mark Romanek,Robin Williams,Connie Nielsen,Michael Vartan,Robin Williams,Connie Nielsen,Michael Vartan,Dylan Smith,Erin Daniels,12000000.0,Mark Romanek,19500000.0,6.8,64.0,103414,,0,0,21,6,2002-01-13,96.0,One Hour Photo,2002-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,Jonathan Frakes,Gene Roddenberry,Rick Berman,Patrick Stewart,Jonathan Frakes,Brent Spiner,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,45000000.0,Jonathan Frakes,150000000.0,7.6,71.0,104541,,1,0,20,8,1996-11-18,111.0,Star Trek: First Contact,1996-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1201,Billy Wilder,Billy Wilder,Raymond Chandler,Fred MacMurray,Barbara Stanwyck,Edward G. Robinson,Fred MacMurray,Barbara Stanwyck,Edward G. Robinson,Porter Hall,927262.0,Billy Wilder,5720000.0,8.3,95.0,111721,,7,0,2,2,1944-07-03,107.0,Double Indemnity,1944-01-01,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1202,Robert Benton,Avery Corman,Robert Benton,Dustin Hoffman,Meryl Streep,Jane Alexander,Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,8000000.0,Robert Benton,106260000.0,7.8,77.0,108586,,0,5,23,33,1979-12-17,105.0,Kramer vs. Kramer,1979-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,Pierre Morel,Adi Hasak,Luc Besson,John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,Richard Durden,52000000.0,Pierre Morel,52826594.0,6.5,42.0,103146,,0,0,0,0,2010-02-04,92.0,From Paris with Love,2010-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1204,Seth Gordon,Craig Mazin,Jerry Eeten,Jason Bateman,Melissa McCarthy,John Cho,Jason Bateman,Melissa McCarthy,Jon Favreau,Amanda Peet,35000000.0,Seth Gordon,173965010.0,5.7,35.0,106750,,0,0,9,1,2013-02-07,111.0,Identity Thief,2013-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1205,Bobby Farrelly,Peter Farrelly,Sean Anders,John Morris,Jim Carrey,Jeff Daniels,Rob Riggle,Jim Carrey,Jeff Daniels,Rob Riggle,35000000.0,Bobby Farrelly Peter Farrelly,169837010.0,5.6,36.0,109338,,0,0,7,1,2014-11-07,109.0,Dumb and Dumber To,2014-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1206,Scott Stewart,Cory Goodman,Min-Woo Hyung,Paul Bettany,Cam Gigandet,Maggie Q,Paul Bettany,Karl Urban,Cam Gigandet,Maggie Q,60000000.0,Scott Stewart,78309131.0,5.7,41.0,103331,,0,0,3,0,2011-04-26,87.0,Priest,2011-01-01,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1207,David Lynch,Frank Herbert,David Lynch,Kyle MacLachlan,Virginia Madsen,Francesca Annis,Francesca Annis,Leonardo Cimino,Brad Dourif,José Ferrer,40000000.0,David Lynch,30925690.0,6.6,nan,104975,,1,0,4,2,1984-12-03,137.0,Dune,1984-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1208,Oliver Stone,Daniel Pyne,John Logan,Al Pacino,Dennis Quaid,Cameron Diaz,Al Pacino,Cameron Diaz,Dennis Quaid,James Woods,55000000.0,Oliver Stone,100230832.0,6.8,52.0,102778,,0,0,9,3,1999-12-16,162.0,Any Given Sunday,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1209,Franklin J. Schaffner,Dalton Trumbo,Lorenzo Semple Jr.,Steve McQueen,Dustin Hoffman,Victor Jory,Steve McQueen,Dustin Hoffman,Victor Jory,Don Gordon,12000000.0,Franklin J. Schaffner,53267000.0,8.0,nan,104314,,1,0,1,2,1973-12-16,151.0,Papillon,1973-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1210,Mark Waters,Mary Rodgers,Heather Hach,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Harold Gould,26000000.0,Mark Waters,160846332.0,6.2,70.0,106775,,0,0,10,5,2003-08-04,97.0,Freaky Friday,2003-01-01,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1211,Tom Dey,Miles Millar,Alfred Gough,Jackie Chan,Owen Wilson,Lucy Liu,Jackie Chan,Owen Wilson,Lucy Liu,Brandon Merrill,55000000.0,Tom Dey,99274467.0,6.6,77.0,105111,,0,0,7,1,2000-05-19,110.0,Shanghai Noon,2000-01-01,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1212,Barry Sonnenfeld,Charles Addams,Caroline Thompson,Anjelica Huston,Raul Julia,Christopher Lloyd,Anjelica Huston,Raul Julia,Christopher Lloyd,Dan Hedaya,30000000.0,Barry Sonnenfeld,191502426.0,6.9,57.0,106938,,1,0,20,5,1991-11-19,99.0,The Addams Family,1991-01-01,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1213,Joel Schumacher,Gaston Leroux,Andrew Lloyd Webber,Gerard Butler,Emmy Rossum,Patrick Wilson,Gerard Butler,Emmy Rossum,Patrick Wilson,Miranda Richardson,70000000.0,Joel Schumacher,103380072.0,7.3,40.0,103801,635553.8180870472,3,0,39,6,2004-12-09,143.0,The Phantom of the Opera,2004-01-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1214,Andy Tennant,Sarah Thorp,Jennifer Aniston,Gerard Butler,Gio Perez,Gerard Butler,Jennifer Aniston,Gio Perez,Joel Marsh Garland,Jason Kolotouros,40000000.0,Andy Tennant,136333522.0,5.5,22.0,105488,,0,0,5,4,2010-03-17,110.0,The Bounty Hunter,2010-01-01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1215,Scott Derrickson,Paul Harris Boardman,Scott Derrickson,Laura Linney,Tom Wilkinson,Shohreh Aghdashloo,Laura Linney,Tom Wilkinson,Campbell Scott,Jennifer Carpenter,20000000.0,Scott Derrickson,144216468.0,6.7,46.0,105016,,0,0,9,4,2005-09-01,119.0,The Exorcism of Emily Rose,2005-01-01,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1216,Roman Polanski,Yasmina Reza,Yasmina Reza,Jodie Foster,Kate Winslet,Christoph Waltz,Jodie Foster,Kate Winslet,Christoph Waltz,John C. Reilly,25000000.0,Roman Polanski,27603069.0,7.2,61.0,105210,,0,0,18,7,2011-09-01,80.0,Carnage,2011-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1217,Tobe Hooper,Kim Henkel,Tobe Hooper,Marilyn Burns,Edwin Neal,Allen Danziger,Marilyn Burns,Allen Danziger,Paul A. Partain,William Vail,300000.0,Tobe Hooper,30859000.0,7.5,75.0,110297,,0,0,1,1,1974-10-01,83.0,The Texas Chain Saw Massacre,1974-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1218,Alfred Hitchcock,Raymond Chandler,Czenzi Ormonde,Farley Granger,Robert Walker,Ruth Roman,Farley Granger,Ruth Roman,Robert Walker,Leo G. Carroll,1200000.0,Alfred Hitchcock,7630000.0,8.0,nan,107253,,1,0,1,2,1951-06-30,101.0,Strangers on a Train,1951-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,Ethan Coen,Joel Coen,Joel Coen,Ethan Coen,Oscar Isaac,Carey Mulligan,John Goodman,Oscar Isaac,Carey Mulligan,Justin Timberlake,11000000.0,Joel Coen Ethan Coen,32935319.0,7.5,93.0,112081,,2,0,169,47,2013-05-19,104.0,Inside Llewyn Davis,2013-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1220,Hayao Miyazaki,Hayao Miyazaki,Hayao Miyazaki,Sumi Shimamoto,Mahito Tsujimura,Hisako Kyôda,Sumi Shimamoto,Mahito Tsujimura,Hisako Kyôda,Gorô Naya,1000000.0,Hayao Miyazaki,,8.1,nan,112286,,0,0,1,3,1984-03-11,117.0,Kaze no tani no Naushika,1984-01-01,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1221,Jean-Jacques Annaud,Heinrich Harrer,Becky Johnston,Brad Pitt,David Thewlis,BD Wong,Brad Pitt,David Thewlis,BD Wong,Mako,70000000.0,Jean-Jacques Annaud,131457682.0,7.0,55.0,105580,,0,0,7,3,1997-09-13,136.0,Seven Years in Tibet,1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
