28-May-01,0.86055
29-May-01,0.85982
30-May-01,0.85535
31-May-01,0.856614
1-Jun-01,0.845562
4-Jun-01,0.84758
5-Jun-01,0.847
6-Jun-01,0.853709
7-Jun-01,0.84765
8-Jun-01,0.851025
11-Jun-01,0.8503
12-Jun-01,0.84195
13-Jun-01,0.85305
14-Jun-01,0.85445
15-Jun-01,0.86265
18-Jun-01,0.8632
19-Jun-01,0.86115
20-Jun-01,0.85375
21-Jun-01,0.8547
22-Jun-01,0.8541
25-Jun-01,0.857
26-Jun-01,0.8594
27-Jun-01,0.86365
28-Jun-01,0.8594
29-Jun-01,0.84415
2-Jul-01,0.84965
3-Jul-01,0.8478
4-Jul-01,0.8483
5-Jul-01,0.84725
6-Jul-01,0.8364
9-Jul-01,0.84695
10-Jul-01,0.85075
11-Jul-01,0.8553
12-Jul-01,0.8581
13-Jul-01,0.8535
16-Jul-01,0.8541
17-Jul-01,0.8524
18-Jul-01,0.85915
19-Jul-01,0.8733
20-Jul-01,0.8713
24-Jul-01,0.86905
25-Jul-01,0.873
26-Jul-01,0.87665
27-Jul-01,0.87785
30-Jul-01,0.87665
31-Jul-01,0.8741
1-Aug-01,0.87625
2-Aug-01,0.8808
3-Aug-01,0.88335
6-Aug-01,0.884
7-Aug-01,0.88115
8-Aug-01,0.87715
9-Aug-01,0.8813
10-Aug-01,0.8919
13-Aug-01,0.89335
14-Aug-01,0.89695
15-Aug-01,0.9025
16-Aug-01,0.9138
17-Aug-01,0.9113
20-Aug-01,0.91705
21-Aug-01,0.91415
22-Aug-01,0.9182
23-Aug-01,0.9136
24-Aug-01,0.9152
27-Aug-01,0.91435
28-Aug-01,0.9113
29-Aug-01,0.91255
30-Aug-01,0.90895
31-Aug-01,0.916
3-Sep-01,0.9111
4-Sep-01,0.90725
5-Sep-01,0.88795
6-Sep-01,0.8857
7-Sep-01,0.8949
10-Sep-01,0.90745
11-Sep-01,0.8981
13-Sep-01,0.90655
14-Sep-01,0.90885
17-Sep-01,0.92065
18-Sep-01,0.92485
19-Sep-01,0.92675
20-Sep-01,0.92685
21-Sep-01,0.927
24-Sep-01,0.9147
25-Sep-01,0.91645
26-Sep-01,0.9226
27-Sep-01,0.92305
28-Sep-01,0.91795
1-Oct-01,0.91
2-Oct-01,0.9174
3-Oct-01,0.91785
4-Oct-01,0.9137
5-Oct-01,0.9176
8-Oct-01,0.91865
9-Oct-01,0.9204
10-Oct-01,0.91315
11-Oct-01,0.9106
12-Oct-01,0.90245
15-Oct-01,0.9117
16-Oct-01,0.90835
17-Oct-01,0.90815
18-Oct-01,0.90245
19-Oct-01,0.9033
22-Oct-01,0.8986
23-Oct-01,0.89135
24-Oct-01,0.88995
25-Oct-01,0.89345
26-Oct-01,0.8924
29-Oct-01,0.89275
30-Oct-01,0.90435
31-Oct-01,0.90435
1-Nov-01,0.9002
5-Nov-01,0.90255
6-Nov-01,0.89825
7-Nov-01,0.8967
8-Nov-01,0.89765
9-Nov-01,0.89305
13-Nov-01,0.8947
14-Nov-01,0.88035
15-Nov-01,0.88355
16-Nov-01,0.8815
19-Nov-01,0.88445
20-Nov-01,0.8798
21-Nov-01,0.8828
22-Nov-01,0.87925
23-Nov-01,0.87805
26-Nov-01,0.87795
27-Nov-01,0.88045
28-Nov-01,0.88275
29-Nov-01,0.88675
30-Nov-01,0.8875
3-Dec-01,0.89645
4-Dec-01,0.89025
5-Dec-01,0.8903
6-Dec-01,0.8873
